serverguid,guid,oscaption,osversion,osarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps,sim_hash,sim_hash_without_apps
8af02d7e-a611-4994-93a4-34add645dc48,055827a4-e179-4a40-8194-230a3f5d41d6,Microsoft Windows 10 Pro,10.0.19045,64-Bit,Google Chrome|Google Chrome|Google LLC|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Janitza-GridVis 7.3.120|Janitza-GridVis 7.3.120|Janitza electronics GmbH|LsAgent|LsAgent|Lansweeper|MDX-SOFT|MDX-SOFT|Leroy Somer|Microsoft Edge|Microsoft Edge|Microsoft Corporation|Microsoft Edge WebView2-Laufzeit|Microsoft Edge WebView2-Laufzeit|Microsoft Corporation|Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.24123|Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.24123|Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015 x86 Minimum Runtime - 14.0.24123|Microsoft Visual C++ 2015 x86 Minimum Runtime - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332|Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332|Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332|Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332|Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X86 Additional Runtime - 14.32.31332|Microsoft Visual C++ 2022 X86 Additional Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.32.31332|Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.32.31332|Microsoft Corporation|Mozilla Firefox 82.0.2 (x64 de)|Mozilla Firefox 82.0.2 (x64 de)|Mozilla|NI EulaDepot|NI EulaDepot|National Instruments|NI Uninstaller 17.0.0|NI Uninstaller 17.0.0|National Instruments|National Instruments Software|National Instruments Software|National Instruments|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|TXOne StellarEnforce|TXOne StellarEnforce|TXOne Networks Inc.|TightVNC|TightVNC|GlavSoft LLC.|Update for Windows 10 for x64-based Systems (KB5001716)|Update for Windows 10 for x64-based Systems (KB5001716)|Microsoft Corporation|W&T USB-Umlenkung|W&T USB-Umlenkung|Wiesemann & Theis GmbH|Windows 10-Update-Assistent|Windows 10-Update-Assistent|Microsoft Corporation|WuTility Version 4|WuTility Version 4|Wiesemann & Theis GmbH|systemIZ|systemIZ|Leroy Somer,34383a7a7a794d444f426f4f426f5467494d4d4435635a635a443550705a4f50705a4f44355042654f5042654f4435507670644f507670644f443550596650596644443a7a7a794d445a5a6e4d4d4435635a635a44357845784544355a6a5a6a44353339,333a5247584b526a794d314b387662586e516e3a7a6a31684c51,9587668590079096469,3857679705993229617
8af02d7e-a611-4994-93a4-34add645dc48,055827a4-e179-4a40-8194-230a3f5d41d6,Microsoft Windows 10 Pro,10.0.18362,64-Bit,Google Chrome|Google Chrome|Google LLC|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Janitza-GridVis 7.3.120|Janitza-GridVis 7.3.120|Janitza electronics GmbH|LsAgent|LsAgent|Lansweeper|MDX-SOFT|MDX-SOFT|Leroy Somer|Microsoft Edge|Microsoft Edge|Microsoft Corporation|Microsoft Edge WebView2-Laufzeit|Microsoft Edge WebView2-Laufzeit|Microsoft Corporation|Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.24123|Microsoft Visual C++ 2015 Redistributable (x86) - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.24123|Microsoft Visual C++ 2015 x86 Additional Runtime - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015 x86 Minimum Runtime - 14.0.24123|Microsoft Visual C++ 2015 x86 Minimum Runtime - 14.0.24123|Microsoft Corporation|Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332|Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332|Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332|Microsoft Visual C++ 2022 X64 Additional Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332|Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X86 Additional Runtime - 14.32.31332|Microsoft Visual C++ 2022 X86 Additional Runtime - 14.32.31332|Microsoft Corporation|Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.32.31332|Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.32.31332|Microsoft Corporation|Mozilla Firefox 82.0.2 (x64 de)|Mozilla Firefox 82.0.2 (x64 de)|Mozilla|NI EulaDepot|NI EulaDepot|National Instruments|NI Uninstaller 17.0.0|NI Uninstaller 17.0.0|National Instruments|National Instruments Software|National Instruments Software|National Instruments|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|TXOne StellarEnforce|TXOne StellarEnforce|TXOne Networks Inc.|TightVNC|TightVNC|GlavSoft LLC.|Update for Windows 10 for x64-based Systems (KB5001716)|Update for Windows 10 for x64-based Systems (KB5001716)|Microsoft Corporation|W&T USB-Umlenkung|W&T USB-Umlenkung|Wiesemann & Theis GmbH|Windows 10-Update-Assistent|Windows 10-Update-Assistent|Microsoft Corporation|WuTility Version 4|WuTility Version 4|Wiesemann & Theis GmbH|systemIZ|systemIZ|Leroy Somer,34383a7a45794d444f426f4f426f5467494d4d4435635a635a443550705a4f50705a4f44355042654f5042654f4435507670644f507670644f443550596650596644443a7a45794d445a5a6e4d4d4435635a635a44357845784544355a6a5a6a44353339,333a5247584b526a794d314b3876624a6230516e3a7a6a31684e5951,9587667490567468693,10747888067649271536
8af02d7e-a611-4994-93a4-34add645dc48,055d2472-81a9-4644-b0b4-21e348431683,Microsoft Windows 10 Enterprise LTSC,10.0.17763,64-bit,"Acronis Backup|Acronis Backup|Acronis|Anaconda3 2022.10 (Python 3.9.13 64-bit)|Anaconda3 2022.10 (Python 3.9.13 64-bit)|Anaconda, Inc.|Beckhoff IPC Diagnostics|Beckhoff IPC Diagnostics|Beckhoff Automation|Beckhoff IPC DisplayControl|Beckhoff IPC DisplayControl|Beckhoff Automation|Beckhoff Support Info Report|Beckhoff Support Info Report|Beckhoff Automation|Beckhoff TE130x Scope View|Beckhoff TE130x Scope View|Beckhoff Automation|Beckhoff TE132x Bode Plot|Beckhoff TE132x Bode Plot|Beckhoff Automation|Beckhoff TE9000 TwinSAFE Editor|Beckhoff TE9000 TwinSAFE Editor|Beckhoff Automation|Beckhoff TF3110 TC3 Filter Designer|Beckhoff TF3110 TC3 Filter Designer|Beckhoff Automation|Beckhoff TF3300 Scope Server|Beckhoff TF3300 Scope Server|Beckhoff Automation|Beckhoff TF6250-Modbus-TCP|Beckhoff TF6250-Modbus-TCP|Beckhoff Automation|Beckhoff Target Browser|Beckhoff Target Browser|Beckhoff Automation|Beckhoff TwinCAT 3 Application Runtime Libraries (x64)|Beckhoff TwinCAT 3 Application Runtime Libraries (x64)|Beckhoff Automation|Beckhoff TwinCAT 3 BlockDiagram|Beckhoff TwinCAT 3 BlockDiagram|Beckhoff Automation|Beckhoff TwinCAT 3 Information System|Beckhoff TwinCAT 3 Information System|Beckhoff Automation|Beckhoff TwinCAT 3 Measurement|Beckhoff TwinCAT 3 Measurement|Beckhoff Automation|Beckhoff TwinCAT 3 Measurement Base|Beckhoff TwinCAT 3 Measurement Base|Beckhoff Automation|Beckhoff TwinCAT 3 Type System (x64)|Beckhoff TwinCAT 3 Type System (x64)|Beckhoff Automation|Beckhoff TwinCAT 3 x64 Driver Package|Beckhoff TwinCAT 3 x64 Driver Package|Beckhoff Automation|Beckhoff TwinCAT 3.1 (Build 4024)|Beckhoff TwinCAT 3.1 (Build 4024)|Beckhoff Automation|Beckhoff TwinCAT AML DataExchange|Beckhoff TwinCAT AML DataExchange|Beckhoff Automation|Beckhoff TwinCAT Multiuser|Beckhoff TwinCAT Multiuser|Beckhoff Automation|Beckhoff TwinCAT Multiuser Git|Beckhoff TwinCAT Multiuser Git|Beckhoff Automation|Beckhoff TwinCAT XAE Shell|Beckhoff TwinCAT XAE Shell|Beckhoff Automation|Beckhoff Virtual WLAN Access Point|Beckhoff Virtual WLAN Access Point|Beckhoff Automation|Beckhoff-WriteFilter-Manager|Beckhoff-WriteFilter-Manager|Beckhoff Automation|EloMultiTouch 6.9.17.5 |EloMultiTouch 6.9.17.5 |Elo Touch Solutions, Inc.|Icinga 2|Icinga 2|Icinga Development Team|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel(R) Corporation|Intel(R) Rapid Storage Technology|Intel(R) Rapid Storage Technology|Intel Corporation|LsAgent|LsAgent|Lansweeper|Microsoft .NET Core 5.0.1 - Windows Server Hosting|Microsoft .NET Core 5.0.1 - Windows Server Hosting|Microsoft Corporation|Microsoft .NET Framework 4 Multi-Targeting Pack|Microsoft .NET Framework 4 Multi-Targeting Pack|Microsoft Corporation|Microsoft .NET Host - 5.0.1 (x64)|Microsoft .NET Host - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Host - 5.0.1 (x86)|Microsoft .NET Host - 5.0.1 (x86)|Microsoft Corporation|Microsoft .NET Host FX Resolver - 5.0.1 (x64)|Microsoft .NET Host FX Resolver - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Host FX Resolver - 5.0.1 (x86)|Microsoft .NET Host FX Resolver - 5.0.1 (x86)|Microsoft Corporation|Microsoft .NET Runtime - 5.0.1 (x64)|Microsoft .NET Runtime - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Runtime - 5.0.1 (x86)|Microsoft .NET Runtime - 5.0.1 (x86)|Microsoft Corporation|Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)|Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)|Microsoft Corporation|Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)|Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)|Microsoft Corporation|Microsoft ASP.NET Core Module V2|Microsoft ASP.NET Core Module V2|Microsoft Corporation|Microsoft Edge|Microsoft Edge|Microsoft Corporation|Microsoft Help Viewer 2.3|Microsoft Help Viewer 2.3|Microsoft Corporation|Microsoft ReportViewer 2010 Redistributable|Microsoft ReportViewer 2010 Redistributable|Microsoft Corporation|Microsoft SQL Server 2014 Express LocalDB |Microsoft SQL Server 2014 Express LocalDB |Microsoft Corporation|Microsoft Visual C++ 2005 Redistributable|Microsoft Visual C++ 2005 Redistributable|Microsoft Corporation|Microsoft Visual C++ 2005 Redistributable (x64)|Microsoft Visual C++ 2005 Redistributable (x64)|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148|Microsoft Corporation|Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219|Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219|Microsoft Corporation|Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219|Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219|Microsoft Corporation|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030|Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030|Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030|Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030|Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Microsoft Corporation|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Microsoft Corporation|Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005|Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005|Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005|Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005|Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127|Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.25.28508|Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.25.28508|Microsoft Corporation|Microsoft Visual C++ 2019 X64 Additional Runtime - 14.24.28127|Microsoft Visual C++ 2019 X64 Additional Runtime - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.24.28127|Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2019 X86 Additional Runtime - 14.25.28508|Microsoft Visual C++ 2019 X86 Additional Runtime - 14.25.28508|Microsoft Corporation|Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.25.28508|Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.25.28508|Microsoft Corporation|Modbus Slave 8.2.0|Modbus Slave 8.2.0|Witte Software|NSClient++ (x64)|NSClient++ (x64)|MySolutions NORDIC|Npcap OEM|Npcap OEM|Nmap Project|TF5210-CNC-Export|TF5210-CNC-Export|Beckhoff Automation|TXOne StellarProtect (Legacy Mode)|TXOne StellarProtect (Legacy Mode)|TXOne Networks Inc.|UPS Software Components|UPS Software Components|Beckhoff|vs_minshellinteropmsi|vs_minshellinteropmsi|Microsoft Corporation",3139323a746c467544674667793043583158483863713863383863613863733874386638433832306559414767793449466c7678575a587048513a746c34674667793043583158483863713863383863613863733874386638434b,333a5247584b526a794d314b38764f6d744d5741547842617854526e523a7a6a31684f434d57735477547852,435508760226271765,948145471879487825
8af02d7e-a611-4994-93a4-34add645dc48,055d2472-81a9-4644-b0b4-21e348431683,Microsoft Windows 10 Enterprise LTSC,10.0.17763,64-bit,"Acronis Backup|Acronis Backup|Acronis|Anaconda3 2022.10 (Python 3.9.13 64-bit)|Anaconda3 2022.10 (Python 3.9.13 64-bit)|Anaconda, Inc.|Beckhoff IPC Diagnostics|Beckhoff IPC Diagnostics|Beckhoff Automation|Beckhoff IPC DisplayControl|Beckhoff IPC DisplayControl|Beckhoff Automation|Beckhoff Support Info Report|Beckhoff Support Info Report|Beckhoff Automation|Beckhoff TE130x Scope View|Beckhoff TE130x Scope View|Beckhoff Automation|Beckhoff TE132x Bode Plot|Beckhoff TE132x Bode Plot|Beckhoff Automation|Beckhoff TE9000 TwinSAFE Editor|Beckhoff TE9000 TwinSAFE Editor|Beckhoff Automation|Beckhoff TF3110 TC3 Filter Designer|Beckhoff TF3110 TC3 Filter Designer|Beckhoff Automation|Beckhoff TF3300 Scope Server|Beckhoff TF3300 Scope Server|Beckhoff Automation|Beckhoff TF6250-Modbus-TCP|Beckhoff TF6250-Modbus-TCP|Beckhoff Automation|Beckhoff Target Browser|Beckhoff Target Browser|Beckhoff Automation|Beckhoff TwinCAT 3 Application Runtime Libraries (x64)|Beckhoff TwinCAT 3 Application Runtime Libraries (x64)|Beckhoff Automation|Beckhoff TwinCAT 3 BlockDiagram|Beckhoff TwinCAT 3 BlockDiagram|Beckhoff Automation|Beckhoff TwinCAT 3 Information System|Beckhoff TwinCAT 3 Information System|Beckhoff Automation|Beckhoff TwinCAT 3 Measurement|Beckhoff TwinCAT 3 Measurement|Beckhoff Automation|Beckhoff TwinCAT 3 Measurement Base|Beckhoff TwinCAT 3 Measurement Base|Beckhoff Automation|Beckhoff TwinCAT 3 Type System (x64)|Beckhoff TwinCAT 3 Type System (x64)|Beckhoff Automation|Beckhoff TwinCAT 3 x64 Driver Package|Beckhoff TwinCAT 3 x64 Driver Package|Beckhoff Automation|Beckhoff TwinCAT 3.1 (Build 4024)|Beckhoff TwinCAT 3.1 (Build 4024)|Beckhoff Automation|Beckhoff TwinCAT AML DataExchange|Beckhoff TwinCAT AML DataExchange|Beckhoff Automation|Beckhoff TwinCAT Multiuser|Beckhoff TwinCAT Multiuser|Beckhoff Automation|Beckhoff TwinCAT Multiuser Git|Beckhoff TwinCAT Multiuser Git|Beckhoff Automation|Beckhoff TwinCAT XAE Shell|Beckhoff TwinCAT XAE Shell|Beckhoff Automation|Beckhoff Virtual WLAN Access Point|Beckhoff Virtual WLAN Access Point|Beckhoff Automation|Beckhoff-WriteFilter-Manager|Beckhoff-WriteFilter-Manager|Beckhoff Automation|EloMultiTouch 6.9.17.5 |EloMultiTouch 6.9.17.5 |Elo Touch Solutions, Inc.|Icinga 2|Icinga 2|Icinga Development Team|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel(R) Corporation|Intel(R) Rapid Storage Technology|Intel(R) Rapid Storage Technology|Intel Corporation|LsAgent|LsAgent|Lansweeper|Microsoft .NET Core 5.0.1 - Windows Server Hosting|Microsoft .NET Core 5.0.1 - Windows Server Hosting|Microsoft Corporation|Microsoft .NET Framework 4 Multi-Targeting Pack|Microsoft .NET Framework 4 Multi-Targeting Pack|Microsoft Corporation|Microsoft .NET Host - 5.0.1 (x64)|Microsoft .NET Host - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Host - 5.0.1 (x86)|Microsoft .NET Host - 5.0.1 (x86)|Microsoft Corporation|Microsoft .NET Host FX Resolver - 5.0.1 (x64)|Microsoft .NET Host FX Resolver - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Host FX Resolver - 5.0.1 (x86)|Microsoft .NET Host FX Resolver - 5.0.1 (x86)|Microsoft Corporation|Microsoft .NET Runtime - 5.0.1 (x64)|Microsoft .NET Runtime - 5.0.1 (x64)|Microsoft Corporation|Microsoft .NET Runtime - 5.0.1 (x86)|Microsoft .NET Runtime - 5.0.1 (x86)|Microsoft Corporation|Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)|Microsoft ASP.NET Core 5.0.1 Shared Framework (x64)|Microsoft Corporation|Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)|Microsoft ASP.NET Core 5.0.1 Shared Framework (x86)|Microsoft Corporation|Microsoft ASP.NET Core Module V2|Microsoft ASP.NET Core Module V2|Microsoft Corporation|Microsoft Edge|Microsoft Edge|Microsoft Corporation|Microsoft Help Viewer 2.3|Microsoft Help Viewer 2.3|Microsoft Corporation|Microsoft ReportViewer 2010 Redistributable|Microsoft ReportViewer 2010 Redistributable|Microsoft Corporation|Microsoft SQL Server 2014 Express LocalDB |Microsoft SQL Server 2014 Express LocalDB |Microsoft Corporation|Microsoft Visual C++ 2005 Redistributable|Microsoft Visual C++ 2005 Redistributable|Microsoft Corporation|Microsoft Visual C++ 2005 Redistributable (x64)|Microsoft Visual C++ 2005 Redistributable (x64)|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17|Microsoft Visual C++ 2008 Redistributable - x64 9.0.30729.17|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.17|Microsoft Corporation|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148|Microsoft Visual C++ 2008 Redistributable - x86 9.0.30729.4148|Microsoft Corporation|Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219|Microsoft Visual C++ 2010  x64 Redistributable - 10.0.40219|Microsoft Corporation|Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219|Microsoft Visual C++ 2010  x86 Redistributable - 10.0.40219|Microsoft Corporation|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030|Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030|Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030|Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030|Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030|Microsoft Corporation|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|Microsoft Corporation|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|Microsoft Corporation|Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005|Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005|Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005|Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005|Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.21005|Microsoft Corporation|Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127|Microsoft Visual C++ 2015-2019 Redistributable (x64) - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.25.28508|Microsoft Visual C++ 2015-2019 Redistributable (x86) - 14.25.28508|Microsoft Corporation|Microsoft Visual C++ 2019 X64 Additional Runtime - 14.24.28127|Microsoft Visual C++ 2019 X64 Additional Runtime - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.24.28127|Microsoft Visual C++ 2019 X64 Minimum Runtime - 14.24.28127|Microsoft Corporation|Microsoft Visual C++ 2019 X86 Additional Runtime - 14.25.28508|Microsoft Visual C++ 2019 X86 Additional Runtime - 14.25.28508|Microsoft Corporation|Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.25.28508|Microsoft Visual C++ 2019 X86 Minimum Runtime - 14.25.28508|Microsoft Corporation|Modbus Slave 8.2.0|Modbus Slave 8.2.0|Witte Software|NSClient++ (x64)|NSClient++ (x64)|MySolutions NORDIC|Npcap OEM|Npcap OEM|Nmap Project|TF5210-CNC-Export|TF5210-CNC-Export|Beckhoff Automation|TXOne StellarProtect (Legacy Mode)|TXOne StellarProtect (Legacy Mode)|TXOne Networks Inc.|UPS Software Components|UPS Software Components|Beckhoff|vs_minshellinteropmsi|vs_minshellinteropmsi|Microsoft Corporation",3139323a746c467544674667793043583158483863713863383863613863733874386638433832306559414767793449466c7678575a587048513a746c34674667793043583158483863713863383863613863733874386638434b,333a5247584b526a794d314b38764f6d744d5741547842617854526e523a7a6a31684f434d57735477547852,435508760226271765,948145471879487825
8af02d7e-a611-4994-93a4-34add645dc48,06337ced-2284-43f4-94c1-35d33b2c4b8f,Microsoft Windows 10 Pro,10.0.19045,64-Bit,Acronis Backup|Acronis Backup|Acronis|Icinga 2|Icinga 2|Icinga Development Team|LsAgent|LsAgent|Lansweeper|Microsoft Edge|Microsoft Edge|Microsoft Corporation|NSClient++ (x64)|NSClient++ (x64)|MySolutions NORDIC|TXOne StellarProtect (Legacy Mode)|TXOne StellarProtect (Legacy Mode)|TXOne Networks Inc.,363a7a6a31684c6c7575314b447577356f65336333634258562f3364546f33645442677133456978706961697870696d374f513a7a7875444e32654d4d42463154595442763374694c694364,333a5247584b526a794d314b387662586e516e3a7a6a31684c51,10099456158530916924,3857679705993229617
