serverguid                           ,guid                                 ,oscaption                                   ,osversion  ,osarchitecture ,corr_sim_hash ,corr_sim_hash_without_apps ,corr_fuzzy_hash ,corr_fuzzy_hash_without_apps ,apps
bd68b554-c179-11ed-a339-00155d01330c ,598d4c55-d352-48de-aa83-6d9f6a2e86ba ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.640625 ,                  1.0      ,              0 ,                         100 ,CODESOFT 2018|CODESOFT 2018|Teklynx Newco SAS|StellarProtect|StellarProtect|TXOne|Vulkan Run Time Libraries 1.0.54.1|Vulkan Run Time Libraries 1.0.54.1|Intel Corporation Inc.|WinRAR 5.20 (32-位)|WinRAR 5.20 (32-位)|win.rar GmbH|Zebra Font Downloader|Zebra Font Downloader|Zebra Technologies Corporation
bd68b554-c179-11ed-a339-00155d01330c ,cc728f20-10a4-487e-b33f-d42c5062eafa ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.640625 ,                  1.0      ,              0 ,                         100 ,"7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|APMPT-4 v2.1b051|APMPT-4 v2.1b051|Xtramus Technologies|Adobe Acrobat Reader|Adobe Acrobat Reader|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google LLC|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|PL-2303 USB-to-Serial|PL-2303 USB-to-Serial|Prolific Technology Inc.|StellarProtect|StellarProtect|TXOne|VISA Shared Components 5.6.0 (64-Bit)|VISA Shared Components 5.6.0 (64-Bit)|IVI Foundation|VISA.NET Shared Components 5.6.0 (64-Bit)|VISA.NET Shared Components 5.6.0 (64-Bit)|IVI Foundation|WinPcap 4.1.3|WinPcap 4.1.3|Riverbed Technology, Inc.|WinSCP 5.21.6|WinSCP 5.21.6|Martin Prikryl"
bd68b554-c179-11ed-a339-00155d01330c ,110be1e1-7ea5-474f-9a8a-4039a1fea3dd ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.625    ,                  1.0      ,              0 ,                         100 ,"CODESOFT 2018|CODESOFT 2018|Teklynx Newco SAS|CODESOFT 2021|CODESOFT 2021|Teklynx Corporation SAS|CODESOFT 2022 Network License Manager|CODESOFT 2022 Network License Manager|TEKLYNX Corporation SAS|StellarProtect|StellarProtect|TXOne|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|DigitalPersona, Inc.|ZKOnline SDK 2.3.3.6|ZKOnline SDK 2.3.3.6|ZKTEco Inc."
bd68b554-c179-11ed-a339-00155d01330c ,38053ba3-73bc-4977-891a-cab96a6f0ac6 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.625    ,                  1.0      ,              0 ,                         100 ,"Adobe Reader X (10.1.4)|Adobe Reader X (10.1.4)|Adobe Systems Incorporated|CODESOFT 2015|CODESOFT 2015|Teklynx Newco SAS|CODESOFT 2018|CODESOFT 2018|Teklynx Newco SAS|CODESOFT 2021|CODESOFT 2021|Teklynx Corporation SAS|CODESOFT 2022 Network License Manager|CODESOFT 2022 Network License Manager|TEKLYNX Corporation SAS|PL23XX USB-to-Serial|PL23XX USB-to-Serial|Prolific Technology INC|StellarProtect|StellarProtect|TXOne|WinRAR 5.20 (32-位)|WinRAR 5.20 (32-位)|win.rar GmbH|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|Windows Driver Package - DigitalPersona, Inc. (usbdpfp) Biometric  (02/24/2010 4.0.0.143)|DigitalPersona, Inc.|ZKOnline SDK 2.3.3.6|ZKOnline SDK 2.3.3.6|ZKTEco Inc."
bd68b554-c179-11ed-a339-00155d01330c ,a11f59b6-3c5d-4267-8616-67739a68a9d0 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.625    ,                  1.0      ,              0 ,                         100 ,"Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google Inc.|Maxx Audio Installer (x64)|Maxx Audio Installer (x64)|Waves Audio Ltd.|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|StellarProtect|StellarProtect|TXOne|WinPcap 4.1.3|WinPcap 4.1.3|Riverbed Technology, Inc."
bd68b554-c179-11ed-a339-00155d01330c ,b9403be3-1020-4360-a066-5e1fa10ac6f9 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.625    ,                  1.0      ,              0 ,                         100 ,"7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|APMPT-4 v2.1b052|APMPT-4 v2.1b052|Xtramus Technologies|Adobe Acrobat Reader|Adobe Acrobat Reader|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|DriverIdentifier 6.1|DriverIdentifier 6.1|DriverIdentifier|Google Chrome|Google Chrome|Google LLC|Google Update Helper|Google Update Helper|Google LLC|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|PL-2303 USB-to-Serial|PL-2303 USB-to-Serial|Prolific Technology Inc.|PuTTY release 0.72 (64-bit)|PuTTY release 0.72 (64-bit)|Simon Tatham|StellarProtect|StellarProtect|TXOne|VISA Shared Components 5.6.0 (64-Bit)|VISA Shared Components 5.6.0 (64-Bit)|IVI Foundation|VISA.NET Shared Components 5.6.0 (64-Bit)|VISA.NET Shared Components 5.6.0 (64-Bit)|IVI Foundation|WinPcap 4.1.3|WinPcap 4.1.3|Riverbed Technology, Inc."
bd68b554-c179-11ed-a339-00155d01330c ,e591fb5c-877f-44ca-8678-32a33578c312 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.625    ,                  1.0      ,              0 ,                         100 ,"IQfact+_BRCM_4360_UBNT_3.0.1_Dongle|IQfact+_BRCM_4360_UBNT_3.0.1_Dongle|LitePoint Corporation|MATLAB(R) Compiler Runtime 7.9|MATLAB(R) Compiler Runtime 7.9|The MathWorks|QPST 2.7|QPST 2.7|Qualcomm Technologies, Inc.|StellarProtect|StellarProtect|TXOne|WinPcap 4.1.3|WinPcap 4.1.3|Riverbed Technology, Inc.|WinRAR 6.21 (64-bit)|WinRAR 6.21 (64-bit)|win.rar GmbH"
bd68b554-c179-11ed-a339-00155d01330c ,1f5627f1-5553-482f-98da-e7ffeac4ba58 ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.609375 ,                  1.0      ,             49 ,                         100 ,"APMPT-4 v2.1b052|APMPT-4 v2.1b052|Xtramus Technologies|StellarProtect|StellarProtect|TXOne|WinPcap 4.1.3|WinPcap 4.1.3|Riverbed Technology, Inc.|WinRAR 6.21 (64-bit)|WinRAR 6.21 (64-bit)|win.rar GmbH|WinSCP 5.21.6|WinSCP 5.21.6|Martin Prikryl"
bd68b554-c179-11ed-a339-00155d01330c ,336fd741-3db4-4d06-8c03-2202c50380ae ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.609375 ,                  1.0      ,              0 ,                         100 ,7-Zip 16.04 (x64)|7-Zip 16.04 (x64)|Igor Pavlov|StellarProtect|StellarProtect|TXOne
bd68b554-c179-11ed-a339-00155d01330c ,024918e6-f492-4cd2-8dbb-b9d410554c4e ,Microsoft Windows 10 Pro                    ,10.0.19045 ,64-bit         ,     0.59375  ,                  1.0      ,              0 ,                         100 ,StellarProtect|StellarProtect|TXOne
