serverguid,guid,oscaption,osversion,osarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps,sim_hash,sim_hash_without_apps
ccc3b714-e9a7-11ed-84f1-005056817f5b,0275bbb3-9016-45fc-aed8-cc7dd96406d1,Microsoft Windows 10 Pro,10.0.19042,64-Bit,Acronis Cyber Protect|Acronis Cyber Protect|Acronis|Intel(R) Network Connections|Intel(R) Network Connections|Intel|Intel(R) Network Connections 25.6.0.4|Intel(R) Network Connections 25.6.0.4|Intel|Intel® Memory and Storage Tool|Intel® Memory and Storage Tool|Intel|Math-Kernel-Bibliotheken|Math-Kernel-Bibliotheken|National Instruments|Math-Kernel-Bibliotheken (64 Bit)|Math-Kernel-Bibliotheken (64 Bit)|National Instruments|NI Authentication 2018|NI Authentication 2018|National Instruments|NI Authentication 2018 (64-bit)|NI Authentication 2018 (64-bit)|National Instruments|NI Curl 18.0.0 (64-bit)|NI Curl 18.0.0 (64-bit)|National Instruments|NI Curl 2018|NI Curl 2018|National Instruments|NI DataSocket 5.3|NI DataSocket 5.3|National Instruments|NI DataSocket 5.3 (64 Bit)|NI DataSocket 5.3 (64 Bit)|National Instruments|NI Error Reporting Interface 18.0|NI Error Reporting Interface 18.0|National Instruments|NI Error Reporting Interface 18.0 for Windows (64-bit)|NI Error Reporting Interface 18.0 for Windows (64-bit)|National Instruments|NI EulaDepot|NI EulaDepot|National Instruments|NI Help Assistant 2.0|NI Help Assistant 2.0|National Instruments|NI Help Assistant 2.0 (64bit)|NI Help Assistant 2.0 (64bit)|National Instruments|NI LabVIEW 2015 - Runtime-Engine-Webserver|NI LabVIEW 2015 - Runtime-Engine-Webserver|National Instruments|NI LabVIEW 2015 Real-Time NBFifo|NI LabVIEW 2015 Real-Time NBFifo|National Instruments|NI LabVIEW 2015 SP1 Deployable License|NI LabVIEW 2015 SP1 Deployable License|National Instruments|NI LabVIEW 2015 SP1 f13 - Runtime|NI LabVIEW 2015 SP1 f13 - Runtime|National Instruments|NI LabVIEW 2018 Deployment Framework|NI LabVIEW 2018 Deployment Framework|National Instruments|NI LabVIEW Runtime Interop 2015|NI LabVIEW Runtime Interop 2015|National Instruments|NI LabWindows/CVI 2017 Low-Level Driver (Original)|NI LabWindows/CVI 2017 Low-Level Driver (Original)|National Instruments|NI LabWindows/CVI 2017 Low-Level Driver (Updated)|NI LabWindows/CVI 2017 Low-Level Driver (Updated)|National Instruments|NI LabWindows/CVI 9.0.1 Run-Time Engine|NI LabWindows/CVI 9.0.1 Run-Time Engine|National Instruments|NI Launcher|NI Launcher|National Instruments|NI License Manager|NI License Manager|National Instruments|NI Logos 18.0|NI Logos 18.0|National Instruments|NI Logos 18.0 (64 Bit)|NI Logos 18.0 (64 Bit)|National Instruments|NI Logos XT Support|NI Logos XT Support|National Instruments|NI Logos64 XT Support|NI Logos64 XT Support|National Instruments|NI MDF Support|NI MDF Support|National Instruments|NI MSI Properties|NI MSI Properties|National Instruments|NI MSI Properties 64-bit|NI MSI Properties 64-bit|National Instruments|NI MXS 15.3.0|NI MXS 15.3.0|National Instruments|NI MXS 15.3.0 for 64 Bit Windows|NI MXS 15.3.0 for 64 Bit Windows|National Instruments|NI Math Kernel Libraries|NI Math Kernel Libraries|National Instruments|NI Measurement Studio ComponentWorks 3D Graph|NI Measurement Studio ComponentWorks 3D Graph|National Instruments|NI Measurement Studio ComponentWorks UI|NI Measurement Studio ComponentWorks UI|National Instruments|NI Microsoft Visual C++ 2015 Run-Time|NI Microsoft Visual C++ 2015 Run-Time|National Instruments|NI OPC Support|NI OPC Support|National Instruments|NI OPCEnum Shared|NI OPCEnum Shared|National Instruments|NI OPCEnum Shared 64-bit|NI OPCEnum Shared 64-bit|National Instruments|NI SSL LabVIEW RTE 2015 Support|NI SSL LabVIEW RTE 2015 Support|National Instruments|NI Security Update (KB 67L8LCQW)|NI Security Update (KB 67L8LCQW)|National Instruments|NI Security Update (KB 67L8LCQW) (64-bit)|NI Security Update (KB 67L8LCQW) (64-bit)|National Instruments|NI Service Locator 2018|NI Service Locator 2018|National Instruments|NI System Logging Utilities|NI System Logging Utilities|National Instruments|NI System State Publisher|NI System State Publisher|National Instruments|NI System State Publisher (64-bit)|NI System State Publisher (64-bit)|National Instruments|NI System Web Server 2018|NI System Web Server 2018|National Instruments|NI System Web Server Base 2018|NI System Web Server Base 2018|National Instruments|NI System Web Server Base 2018 (64-bit)|NI System Web Server Base 2018 (64-bit)|National Instruments|NI TDM Streaming 18.0|NI TDM Streaming 18.0|National Instruments|NI TDM Streaming 18.0 (64 Bit)|NI TDM Streaming 18.0 (64 Bit)|National Instruments|NI Trace Engine|NI Trace Engine|National Instruments|NI Trace Engine (64-bit)|NI Trace Engine (64-bit)|National Instruments|NI USI 15.0.1|NI USI 15.0.1|National Instruments|NI USI 15.0.1 64-bit|NI USI 15.0.1 64-bit|National Instruments|NI Uninstaller 18.0.0|NI Uninstaller 18.0.0|National Instruments|NI VC2008RTE x64|NI VC2008RTE x64|National Instruments|NI VC2008RTE x86|NI VC2008RTE x86|National Instruments|NI VC2010RTE x64|NI VC2010RTE x64|National Instruments|NI VC2010RTE x86|NI VC2010RTE x86|National Instruments|NI Variable Engine (64-bit)|NI Variable Engine (64-bit)|National Instruments|NI Xerces Delay Load 2.7.6|NI Xerces Delay Load 2.7.6|National Instruments|NI Xerces Delay Load 2.7.6 64-bit|NI Xerces Delay Load 2.7.6 64-bit|National Instruments|NI mDNS Responder 17.0 for Windows 64-bit|NI mDNS Responder 17.0 for Windows 64-bit|National Instruments|NI mDNS Responder 17.0.0|NI mDNS Responder 17.0.0|National Instruments|NI-ActiveX-Container|NI-ActiveX-Container|National Instruments|NI-ActiveX-Container (64-bit)|NI-ActiveX-Container (64-bit)|National Instruments|NI-Engine für Umgebungsvariablen 2015|NI-Engine für Umgebungsvariablen 2015|National Instruments|NI-Fehlerprotokolle 2018|NI-Fehlerprotokolle 2018|National Instruments|NI-Mesa|NI-Mesa|National Instruments|NI-RPC 15.0.0f0|NI-RPC 15.0.0f0|National Instruments|NI-RPC 15.0.0f0 for 64 Bit Windows|NI-RPC 15.0.0f0 for 64 Bit Windows|National Instruments|NI-RPC 15.0.0f0 for Phar Lap ETS|NI-RPC 15.0.0f0 for Phar Lap ETS|National Instruments|NI-Webserver von Anwendungen 2018|NI-Webserver von Anwendungen 2018|National Instruments|NI-Webserver von Anwendungen 2018 (64 Bit)|NI-Webserver von Anwendungen 2018 (64 Bit)|National Instruments|National Instruments Software|National Instruments Software|National Instruments|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|StellarProtect|StellarProtect|TXOne|UltraVnc|UltraVnc|uvnc bvba|Unterstützung für NI SSL|Unterstützung für NI SSL|National Instruments|Unterstützung für NI SSL (64 Bit)|Unterstützung für NI SSL (64 Bit)|National Instruments|Unterstützung für nicht englische Versionen der Runtime von LabVIEW 2015 SP1.|Unterstützung für nicht englische Versionen der Runtime von LabVIEW 2015 SP1.|National Instruments,39363a7a664c51643170355668425668337a4a316446486a5a6d51444e3166785835734574737933314a4c316c4e6472787a643776465a4f672f464d47664d677852543a7a4c716a41514a474569795547556744,333a5247584b526a794d314b387662645452786e3a7a6a3168705433,12758388361495953563,2136464655946987297
ccc3b714-e9a7-11ed-84f1-005056817f5b,03104289-f882-46ba-baa3-726632b201bc,Microsoft Windows 7 Professional ,6.1.7601,64-Bit,"Adobe Flash Player 16 ActiveX|Adobe Flash Player 16 ActiveX|Adobe Systems Incorporated|Adobe Flash Player 16 NPAPI|Adobe Flash Player 16 NPAPI|Adobe Systems Incorporated|Adobe Reader XI (11.0.10)  MUI|Adobe Reader XI (11.0.10)  MUI|Adobe Systems Incorporated|Adobe Shockwave Player 12.1|Adobe Shockwave Player 12.1|Adobe Systems, Inc.|Convert|Convert|Joshua F. Madison|Elo Touchscreen Driver 5.5.3 |Elo Touchscreen Driver 5.5.3 |Elo Touch Solutions|Extended Asian Language font pack for Adobe Reader XI|Extended Asian Language font pack for Adobe Reader XI|Adobe Systems Incorporated|GPL Ghostscript|GPL Ghostscript|Artifex Software Inc.|Hofmann MC10 |Hofmann MC10 |Hofmann Mess- und Auswuchttechnik GmbH & Co. KG|Hofmann OPCerr |Hofmann OPCerr |Hofmann Mess- und Auswuchttechnik GmbH & Co. KG|I+ME LevelX Driver PCI-IntelliCAN2 2.0.0.190|I+ME LevelX Driver PCI-IntelliCAN2 2.0.0.190|I+ME Actia GmbH|IAI Corporation USB to UART Bridge Controller (Driver Removal)|IAI Corporation USB to UART Bridge Controller (Driver Removal)|IAI Corporation|IZArc 4.1.7|IZArc 4.1.7|Ivan Zahariev|Intel(R) Control Center|Intel(R) Control Center|Intel Corporation|Intel(R) Management Engine Components|Intel(R) Management Engine Components|Intel Corporation|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Java 7 Update 65|Java 7 Update 65|Oracle|Java 7 Update 65 (64-bit)|Java 7 Update 65 (64-bit)|Oracle|LANDESK Advance Agent|LANDESK Advance Agent|LANDesk Software|LANDesk(R) Common Base Agent 8|LANDesk(R) Common Base Agent 8|LANDesk Software, Ltd|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|OPC UA SDK 1.00 Redistributables 250.8|OPC UA SDK 1.00 Redistributables 250.8|OPC Foundation|PC Interface Software for RC|PC Interface Software for RC|IAI Corporation|PDF24 Creator|PDF24 Creator|www.pdf24.org|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|SIEMENS OPC|SIEMENS OPC|Siemens AG|SIMATIC Device Drivers|SIMATIC Device Drivers|Siemens AG|SIMATIC Device Drivers WoW|SIMATIC Device Drivers WoW|Siemens AG|SIMATIC Event Database|SIMATIC Event Database|Siemens AG|SIMATIC NCM FWL 64|SIMATIC NCM FWL 64|Siemens AG|SIMATIC NCM PC|SIMATIC NCM PC|Siemens AG|SIMATIC NCM PC V5.5 + SP2 + Upd1  |SIMATIC NCM PC V5.5 + SP2 + Upd1  |Siemens AG|SIMATIC NET CORE|SIMATIC NET CORE|Siemens AG|SIMATIC NET PC Software V8.2 + SP1|SIMATIC NET PC Software V8.2 + SP1|Siemens AG|SIMATIC Runtime Interfaces|SIMATIC Runtime Interfaces|Siemens AG|SIMATIC Runtime Manager|SIMATIC Runtime Manager|Siemens AG|SIMATIC SCS|SIMATIC SCS|Siemens AG|SIMOTION OPC File Manager|SIMOTION OPC File Manager|Siemens AG|SITOP DC USV 3.x.2.16|SITOP DC USV 3.x.2.16|SIEMENS A&D|Siemens Automation License Manager|Siemens Automation License Manager|Siemens AG|Siemens Automation License Manager V6.0 + SP9 + Upd4|Siemens Automation License Manager V6.0 + SP9 + Upd4|Siemens AG|StellarProtect|StellarProtect|TXOne|UltraVnc|UltraVnc|uvnc bvba|VLC media player 2.0.6|VLC media player 2.0.6|VideoLAN|Windows-Treiberpaket - FTDI Sitop UPS Driver Package (02/17/2009 2.04.16)|Windows-Treiberpaket - FTDI Sitop UPS Driver Package (02/17/2009 2.04.16)|FTDI|swMSM|swMSM|Adobe Systems, Inc",39363a7a6c2f7a7a613939565a7164516f61516f36514551455166517a49305638567733353a4a325a786f526f7866663439385653,333a5247584b526a794d314b3650586b4c51676a3464526e3a7a6a3158303067736452,183939914698035381,2107167239163995616
ccc3b714-e9a7-11ed-84f1-005056817f5b,064c6111-31c3-4d5d-827c-9a1eb31e5066,Microsoft Windows 7 Professional ,6.1.7601,64-Bit,Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|StellarProtect|StellarProtect|TXOne|Trend Micro Apex One Security Agent|Trend Micro Apex One Security Agent|Trend Micro Inc.|UltraVnc|UltraVnc|uvnc bvba,363a7a6a315830306773646b4c52733339424a43414a4e3339424a43414a462b4e69384e693559665335416653354173554f584f31513a7a783337535739424a43736c39424a43736b3344613541613541735555,333a5247584b526a794d314b3650586b4c51676a3464526e3a7a6a3158303067736452,2102876022751725544,2107167239163995616
ccc3b714-e9a7-11ed-84f1-005056817f5b,0c6dfa17-0d5d-4ae9-8205-48ee0743295e,Microsoft Windows 10 Enterprise 2016 LTSB,10.0.14393,64-Bit,Acronis Cyber Protect|Acronis Cyber Protect|Acronis|Adobe Acrobat Reader DC - Deutsch|Adobe Acrobat Reader DC - Deutsch|Adobe Systems Incorporated|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|GPL Ghostscript|GPL Ghostscript|Artifex Software Inc.|Intel(R) Chipset Device Software|Intel(R) Chipset Device Software|Intel Corporation|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Intel(R) Trusted Execution Engine|Intel(R) Trusted Execution Engine|Intel Corporation|Intel(R) Trusted Execution Engine Driver|Intel(R) Trusted Execution Engine Driver|Intel Corporation|Math Kernel Libraries|Math Kernel Libraries|National Instruments|Math Kernel Libraries (64-bit)|Math Kernel Libraries (64-bit)|National Instruments|Microsoft Visual C++ 2015 Run-Time|Microsoft Visual C++ 2015 Run-Time|National Instruments|NI ActiveX Container|NI ActiveX Container|National Instruments|NI ActiveX Container (64-bit)|NI ActiveX Container (64-bit)|National Instruments|NI Curl 16.0.0 (64-bit)|NI Curl 16.0.0 (64-bit)|National Instruments|NI Curl 2016|NI Curl 2016|National Instruments|NI Error Reporting Interface 16.0|NI Error Reporting Interface 16.0|National Instruments|NI Error Reporting Interface 16.0 for Windows (64-bit)|NI Error Reporting Interface 16.0 for Windows (64-bit)|National Instruments|NI EulaDepot|NI EulaDepot|National Instruments|NI LabWindows/CVI 2015 SP1 .NET Library|NI LabWindows/CVI 2015 SP1 .NET Library|National Instruments|NI LabWindows/CVI 2015 SP1 .NET Library (64-bit)|NI LabWindows/CVI 2015 SP1 .NET Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 Analysis Library|NI LabWindows/CVI 2015 SP1 Analysis Library|National Instruments|NI LabWindows/CVI 2015 SP1 Analysis Library (64-bit)|NI LabWindows/CVI 2015 SP1 Analysis Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 Network Streams Library|NI LabWindows/CVI 2015 SP1 Network Streams Library|National Instruments|NI LabWindows/CVI 2015 SP1 Network Streams Library (64-bit)|NI LabWindows/CVI 2015 SP1 Network Streams Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 Network Variable Library|NI LabWindows/CVI 2015 SP1 Network Variable Library|National Instruments|NI LabWindows/CVI 2015 SP1 Network Variable Library (64-bit)|NI LabWindows/CVI 2015 SP1 Network Variable Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 SxS .NET Library|NI LabWindows/CVI 2015 SP1 SxS .NET Library|National Instruments|NI LabWindows/CVI 2015 SP1 SxS .NET Library (64-bit)|NI LabWindows/CVI 2015 SP1 SxS .NET Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 SxS Analysis Library|NI LabWindows/CVI 2015 SP1 SxS Analysis Library|National Instruments|NI LabWindows/CVI 2015 SP1 SxS Analysis Library (64-bit)|NI LabWindows/CVI 2015 SP1 SxS Analysis Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 SxS NS Library|NI LabWindows/CVI 2015 SP1 SxS NS Library|National Instruments|NI LabWindows/CVI 2015 SP1 SxS NS Library (64-bit)|NI LabWindows/CVI 2015 SP1 SxS NS Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 SxS NV Library|NI LabWindows/CVI 2015 SP1 SxS NV Library|National Instruments|NI LabWindows/CVI 2015 SP1 SxS NV Library (64-bit)|NI LabWindows/CVI 2015 SP1 SxS NV Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 SxS TDMS Library|NI LabWindows/CVI 2015 SP1 SxS TDMS Library|National Instruments|NI LabWindows/CVI 2015 SP1 SxS TDMS Library (64-bit)|NI LabWindows/CVI 2015 SP1 SxS TDMS Library (64-bit)|National Instruments|NI LabWindows/CVI 2015 SP1 TDMS Library|NI LabWindows/CVI 2015 SP1 TDMS Library|National Instruments|NI LabWindows/CVI 2015 SP1 TDMS Library (64-bit)|NI LabWindows/CVI 2015 SP1 TDMS Library (64-bit)|National Instruments|NI LabWindows/CVI Low-Level Driver (Original) 15.0|NI LabWindows/CVI Low-Level Driver (Original) 15.0|National Instruments|NI LabWindows/CVI Low-Level Driver (Updated) 15.0|NI LabWindows/CVI Low-Level Driver (Updated) 15.0|National Instruments|NI LabWindows/CVI Runtime (Updated) 2015 SP1|NI LabWindows/CVI Runtime (Updated) 2015 SP1|National Instruments|NI LabWindows/CVI Shared Runtime 2015 SP1 (64-bit)|NI LabWindows/CVI Shared Runtime 2015 SP1 (64-bit)|National Instruments|NI LabWindows/CVI Shared Runtime 2015 SP1 f1|NI LabWindows/CVI Shared Runtime 2015 SP1 f1|National Instruments|NI LabWindows/CVI Side-By-Side Runtime 2015 SP1 f1|NI LabWindows/CVI Side-By-Side Runtime 2015 SP1 f1|National Instruments|NI LabWindows/CVI SxS Runtime 2015 SP1 f1 (64-bit)|NI LabWindows/CVI SxS Runtime 2015 SP1 f1 (64-bit)|National Instruments|NI Logos 5.8|NI Logos 5.8|National Instruments|NI Logos 5.8 (64-bit)|NI Logos 5.8 (64-bit)|National Instruments|NI Logos XT Support|NI Logos XT Support|National Instruments|NI Logos64 XT Support|NI Logos64 XT Support|National Instruments|NI MAX Remote Configuration 64-bit Installer 16.0|NI MAX Remote Configuration 64-bit Installer 16.0|National Instruments|NI MAX Remote Configuration Installer 16.0|NI MAX Remote Configuration Installer 16.0|National Instruments|NI MDF Support|NI MDF Support|National Instruments|NI SSL Support|NI SSL Support|National Instruments|NI SSL Support (64-bit)|NI SSL Support (64-bit)|National Instruments|NI Security Update (KB 67L8LCQW)|NI Security Update (KB 67L8LCQW)|National Instruments|NI Security Update (KB 67L8LCQW) (64-bit)|NI Security Update (KB 67L8LCQW) (64-bit)|National Instruments|NI System API Windows 32-bit 16.0.0|NI System API Windows 32-bit 16.0.0|National Instruments|NI System API Windows 64-bit 16.0.0|NI System API Windows 64-bit 16.0.0|National Instruments|NI TDM Streaming 16.0|NI TDM Streaming 16.0|National Instruments|NI TDM Streaming 16.0   (64-bit)|NI TDM Streaming 16.0   (64-bit)|National Instruments|NI Uninstaller|NI Uninstaller|National Instruments|NI VC2008MSMs x64|NI VC2008MSMs x64|National Instruments|NI VC2008MSMs x86|NI VC2008MSMs x86|National Instruments|NI VC2010SP1MSMs x64|NI VC2010SP1MSMs x64|National Instruments|NI VC2010SP1MSMs x86|NI VC2010SP1MSMs x86|National Instruments|NI Visual C++ 2008 Redistributable Package|NI Visual C++ 2008 Redistributable Package|National Instruments|NI Visual C++ 2010 Redistributable Package|NI Visual C++ 2010 Redistributable Package|National Instruments|NI WS Repl Library 2016|NI WS Repl Library 2016|National Instruments|NI WS Repl Library 2016 (64-bit)|NI WS Repl Library 2016 (64-bit)|National Instruments|NI-Mesa|NI-Mesa|National Instruments|NI-RPC 16.0.0f0|NI-RPC 16.0.0f0|National Instruments|NI-RPC 16.0.0f0 for 64 Bit Windows|NI-RPC 16.0.0f0 for 64 Bit Windows|National Instruments|NPort Administration Suite Ver1.19|NPort Administration Suite Ver1.19|Moxa Inc.|NPort Windows Driver Manager|NPort Windows Driver Manager|Moxa Inc.|National Instruments - Software|National Instruments - Software|National Instruments|RedMon - Redirection Port Monitor|RedMon - Redirection Port Monitor|Ghostgum Software Pty Ltd|StellarProtect|StellarProtect|TXOne|UltraVnc|UltraVnc|uvnc bvba,39363a7a315a316c3464474178372f463139562b7131644e6a7031315a4231765470763269766334766242766848765930766536765a50762b617635764a46494f444f3a685a4a4f55347238723848316b387443,333a5247584b526a794d314b38764f6d744d574174563278466265516e3a7a6a31684f434d5753677a64,1534855415001106060,2238424361485181776
