serverguid,guid,cpuname,oscaption,osversion,cpucaption,osarchitecture,cpuarchitecture,apps,fuzzy_hash,fuzzy_hash_without_apps
06f78142-bc65-11ed-8366-00155d20030a,01000658-4afe-45da-aec1-953ac1a243ea,,Microsoft Windows 10 Pro,10.0.19043,,64 bits,,"Java Auto Updater|Java Auto Updater|Oracle Corporation|Lenovo System Update|Lenovo System Update|Lenovo|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|Samsung Printer Live Update|Samsung Printer Live Update|Samsung Electronics Co., Ltd.|Synaptics Pointing Device Driver|Synaptics Pointing Device Driver|Synaptics Incorporated|NVIDIA Driver de gráficos 376.54|NVIDIA Driver de gráficos 376.54|NVIDIA Corporation|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|Google Chrome|Google Chrome|Google LLC|PC-CCID|PC-CCID|Gemalto|Zscaler|Zscaler|Zscaler Inc.|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Adobe Systems Incorporated|TAP-Windows 9.24.2|TAP-Windows 9.24.2|OpenVPN Technologies, Inc.|Adobe Acrobat DC (64-bit)|Adobe Acrobat DC (64-bit)|Adobe|Java 8 Update 301 (64-bit)|Java 8 Update 301 (64-bit)|Oracle Corporation|NVIDIA Display Container LS|NVIDIA Display Container LS|NVIDIA Corporation|UltraVnc|UltraVnc|uvnc bvba|WinRAR 5.71 (64-bit)|WinRAR 5.71 (64-bit)|win.rar GmbH|Mozilla Firefox 62.0.3 (x64 pt-BR)|Mozilla Firefox 62.0.3 (x64 pt-BR)|Mozilla|USB3Driver 1.0.0.2|USB3Driver 1.0.0.2|USB3Driver|Dino-Lite 2xx Driver|Dino-Lite 2xx Driver|AnMo Electronics Corporation|AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|ProjectLibre|ProjectLibre|ProjectLibre|NVIDIA Install Application|NVIDIA Install Application|NVIDIA Corporation|Software Intel® PROSet/Wireless|Software Intel® PROSet/Wireless|Intel Corporation|Lenovo EasyCamera|Lenovo EasyCamera|Vimicro|OpenVPN 2.4.9-I601-Win10 |OpenVPN 2.4.9-I601-Win10 |OpenVPN Technologies, Inc.|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Mozilla Maintenance Service|Mozilla Maintenance Service|Mozilla|Serviço Atualização Assistente do Certificado Digital|Serviço Atualização Assistente do Certificado Digital|Serasa Experian|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|Intel(R) PRO/Wireless Driver|Intel(R) PRO/Wireless Driver|Intel Corporation|AnyDesk|AnyDesk|philandro Software GmbH|XMind 11.0.2|XMind 11.0.2|XMind Ltd.|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|Painel de controle da NVIDIA 376.54|Painel de controle da NVIDIA 376.54|NVIDIA Corporation|Realtek High Definition Audio Driver|Realtek High Definition Audio Driver|Realtek Semiconductor Corp.|NVIDIA Display Container|NVIDIA Display Container|NVIDIA Corporation|Vulkan Run Time Libraries 1.0.26.0|Vulkan Run Time Libraries 1.0.26.0|LunarG, Inc.|StellarProtect|StellarProtect|TXOne|SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|Intel® PROSet/Wireless WiFi Software|Intel® PROSet/Wireless WiFi Software|Intel Corporation|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP",39363a5778516f61516f656d525252444646506565497a6d505a2f5145514d315465653338516651393a666f526f5252524446466d7a455a5966653439,333a6b4f596a794d314b38766270752f4c3a576a3168382f4c
06f78142-bc65-11ed-8366-00155d20030a,06962627-a2f2-4bb1-a2b2-ea12b4a31887,,Microsoft Windows 10 Pro,10.0.19044,,64 bits,,Zscaler|Zscaler|Zscaler Inc.|Google Chrome|Google Chrome|Google LLC|ZebraDesigner|ZebraDesigner|Zebra Technologies Corporation|SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|StellarProtect|StellarProtect|TXOne|Adobe Acrobat Reader DC MUI|Adobe Acrobat Reader DC MUI|Adobe Systems Incorporated|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|UltraVnc|UltraVnc|uvnc bvba|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|Painel de controle da NVIDIA 341.74|Painel de controle da NVIDIA 341.74|NVIDIA Corporation|NVIDIA Driver de gráficos 341.74|NVIDIA Driver de gráficos 341.74|NVIDIA Corporation|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Team|Google Update Helper|Google Update Helper|Google LLC|NVIDIA Install Application|NVIDIA Install Application|NVIDIA Corporation|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|NVIDIA Driver de áudio HD 1.3.30.1|NVIDIA Driver de áudio HD 1.3.30.1|NVIDIA Corporation,32343a57784b53466354557655797a51583461515834393379414b414d6351586b6a51586b595a51585051584e504533504532447938393965357a6f774d47743a576b7751583461515834393379414b416451585551586e51585051584e50302b,333a6b4f596a794d314b38766250697452752f4c3a576a31686a6974492f4c
06f78142-bc65-11ed-8366-00155d20030a,071120a1-d5a8-449c-b909-e5504c58507e,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,,"AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Google Chrome|Google Chrome|Google LLC|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|UltraVnc|UltraVnc|uvnc bvba|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|OpenVPN 2.4.7-I603 |OpenVPN 2.4.7-I603 |OpenVPN Technologies, Inc.|Zscaler|Zscaler|Zscaler Inc.|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Adobe Systems Incorporated|Mozilla Maintenance Service|Mozilla Maintenance Service|Mozilla|Intel(R) Graphics Driver Software|Intel(R) Graphics Driver Software|Intel|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|Zscaler-Network-Adapter|Zscaler-Network-Adapter|Zscaler|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|AMD Software|AMD Software|Advanced Micro Devices, Inc.|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Team|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|Java Auto Updater|Java Auto Updater|Oracle Corporation|Adobe Acrobat (64-bit)|Adobe Acrobat (64-bit)|Adobe|StellarProtect|StellarProtect|TXOne|Adobe Acrobat Reader - Português|Adobe Acrobat Reader - Português|Adobe Systems Incorporated|Mozilla Firefox 75.0 (x64 pt-BR)|Mozilla Firefox 75.0 (x64 pt-BR)|Mozilla|Java 8 Update 251|Java 8 Update 251|Oracle Corporation|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|AMD Settings|AMD Settings|Advanced Micro Devices, Inc.|Branding64|Branding64|Advanced Micro Devices, Inc.|AnyDesk|AnyDesk|philandro Software GmbH|SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|HOTKEY|HOTKEY|Lenovo|Npcap OEM|Npcap OEM|Nmap Project",34383a5766324d4c56375637552f567a567a4a46414d4641355158346151583432426f4f426f32476f515855515832337872337941313541314e734d365158505158393a5766324d4c52524946464a5253516f61516f525a43514551474a3335364e7337,333a6b4f596a794d314b38764f6d744d574171526a752f4c3a576a31684f434d5737792f4c
06f78142-bc65-11ed-8366-00155d20030a,085cc5a0-4a76-4033-9d8d-218991fd365d,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,,"PostgreSQL 9.6 |PostgreSQL 9.6 |PostgreSQL Global Development Group|UltraVnc|UltraVnc|uvnc bvba|PuTTY release 0.76 (64-bit)|PuTTY release 0.76 (64-bit)|Simon Tatham|Intel(R) Computing Improvement Program|Intel(R) Computing Improvement Program|Intel Corporation|Python 3.10.5 Development Libraries (64-bit)|Python 3.10.5 Development Libraries (64-bit)|Python Software Foundation|Python 3.10.5 Executables (64-bit)|Python 3.10.5 Executables (64-bit)|Python Software Foundation|Broadcom 802.11 Network Adapter|Broadcom 802.11 Network Adapter|Broadcom Corporation|Google Chrome|Google Chrome|Google LLC|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|ZebraDesigner|ZebraDesigner|Zebra Technologies Corporation|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|yEd Graph Editor 3.19.1.1|yEd Graph Editor 3.19.1.1|yWorks GmbH|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|PDFsam Basic|PDFsam Basic|Sober Lemur S.r.l.|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Python 3.10.5 Core Interpreter (64-bit)|Python 3.10.5 Core Interpreter (64-bit)|Python Software Foundation|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Adobe Systems Incorporated|AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|Zscaler|Zscaler|Zscaler Inc.|Npcap OEM|Npcap OEM|Nmap Project|XMind 11.0.2|XMind 11.0.2|XMind Ltd.|StellarProtect|StellarProtect|TXOne|WinRAR 6.01 (64-bit)|WinRAR 6.01 (64-bit)|win.rar GmbH|Python 3.10.5 Documentation (64-bit)|Python 3.10.5 Documentation (64-bit)|Python Software Foundation|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|ShareX|ShareX|ShareX Team|Adobe Acrobat Reader MUI|Adobe Acrobat Reader MUI|Adobe Systems Incorporated|Zebra Font Downloader|Zebra Font Downloader|Zebra Technologies Corporation|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Team|Giesecke & Devrient GmbH StarSign CUT|Giesecke & Devrient GmbH StarSign CUT|Giesecke & Devrient GmbH|AnyDesk|AnyDesk|AnyDesk Software GmbH|Java 8 Update 321 (64-bit)|Java 8 Update 321 (64-bit)|Oracle Corporation|Conexant HD Audio|Conexant HD Audio|Conexant|Java Auto Updater|Java Auto Updater|Oracle Corporation|Adobe Creative Cloud|Adobe Creative Cloud|Adobe Inc.|Dolby Digital Plus Advanced Audio|Dolby Digital Plus Advanced Audio|Dolby Laboratories Inc|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|Android Studio|Android Studio|Google LLC|Python 3.10.5 pip Bootstrap (64-bit)|Python 3.10.5 pip Bootstrap (64-bit)|Python Software Foundation|Intel(R) SUR QC Software Asset Manager|Intel(R) SUR QC Software Asset Manager|Intel Corporation|CCleaner|CCleaner|Piriform|Lightshot-5.5.0.7|Lightshot-5.5.0.7|Skillbrains|TAP-Windows 9.24.2|TAP-Windows 9.24.2|OpenVPN Technologies, Inc.|Spybot - Search & Destroy|Spybot - Search & Destroy|Safer-Networking Ltd.|Python 3.10.5 Utility Scripts (64-bit)|Python 3.10.5 Utility Scripts (64-bit)|Python Software Foundation|Python 3.10.5 Test Suite (64-bit)|Python 3.10.5 Test Suite (64-bit)|Python Software Foundation|Python Launcher|Python Launcher|Python Software Foundation|OpenVPN 2.4.9-I601-Win10 |OpenVPN 2.4.9-I601-Win10 |OpenVPN Technologies, Inc.|SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|Samsung Printer Live Update|Samsung Printer Live Update|Samsung Electronics Co., Ltd.|Python 3.10.5 Tcl/Tk Support (64-bit)|Python 3.10.5 Tcl/Tk Support (64-bit)|Python Software Foundation|Intel® Hardware Accelerated Execution Manager|Intel® Hardware Accelerated Execution Manager|Intel Corporation|Xamarin Remoted iOS Simulator|Xamarin Remoted iOS Simulator|Xamarin|Astah Professional 9_0_0|Astah Professional 9_0_0|Change Vision, Inc.|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Macrium Reflect Free Edition|Macrium Reflect Free Edition|Paramount Software (UK) Ltd.|Python 3.10.5 Standard Library (64-bit)|Python 3.10.5 Standard Library (64-bit)|Python Software Foundation|Notepad++ (64-bit x64)|Notepad++ (64-bit x64)|Notepad++ Team",39363a57752b5a71346977697758423232586e2f3375516f61516f6e5252756969585a524b33666c6c586a4d6246466951455173745166517473587358587a4a7058463a742b5a7134376e2f316f526f6e52524b576a4d62464670664e342f7a4a705163,333a6b4f596a794d314b387662336a752f4c3a576a316844792f4c
06f78142-bc65-11ed-8366-00155d20030a,085cc5a0-4a76-4033-9d8d-218991fd365d,,Microsoft Windows 10 Enterprise,10.0.19045,,64 bits,,"PostgreSQL 9.6 |PostgreSQL 9.6 |PostgreSQL Global Development Group|UltraVnc|UltraVnc|uvnc bvba|PuTTY release 0.76 (64-bit)|PuTTY release 0.76 (64-bit)|Simon Tatham|Intel(R) Computing Improvement Program|Intel(R) Computing Improvement Program|Intel Corporation|Python 3.10.5 Development Libraries (64-bit)|Python 3.10.5 Development Libraries (64-bit)|Python Software Foundation|Python 3.10.5 Executables (64-bit)|Python 3.10.5 Executables (64-bit)|Python Software Foundation|Broadcom 802.11 Network Adapter|Broadcom 802.11 Network Adapter|Broadcom Corporation|Google Chrome|Google Chrome|Google LLC|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|ZebraDesigner|ZebraDesigner|Zebra Technologies Corporation|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|yEd Graph Editor 3.19.1.1|yEd Graph Editor 3.19.1.1|yWorks GmbH|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|PDFsam Basic|PDFsam Basic|Sober Lemur S.r.l.|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Python 3.10.5 Core Interpreter (64-bit)|Python 3.10.5 Core Interpreter (64-bit)|Python Software Foundation|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Adobe Systems Incorporated|AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|Zscaler|Zscaler|Zscaler Inc.|Npcap OEM|Npcap OEM|Nmap Project|XMind 11.0.2|XMind 11.0.2|XMind Ltd.|StellarProtect|StellarProtect|TXOne|WinRAR 6.01 (64-bit)|WinRAR 6.01 (64-bit)|win.rar GmbH|Python 3.10.5 Documentation (64-bit)|Python 3.10.5 Documentation (64-bit)|Python Software Foundation|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|ShareX|ShareX|ShareX Team|Adobe Acrobat Reader MUI|Adobe Acrobat Reader MUI|Adobe Systems Incorporated|Zebra Font Downloader|Zebra Font Downloader|Zebra Technologies Corporation|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Agent 2.7.0.1|OCS Inventory NG Team|Giesecke & Devrient GmbH StarSign CUT|Giesecke & Devrient GmbH StarSign CUT|Giesecke & Devrient GmbH|AnyDesk|AnyDesk|AnyDesk Software GmbH|Java 8 Update 321 (64-bit)|Java 8 Update 321 (64-bit)|Oracle Corporation|Conexant HD Audio|Conexant HD Audio|Conexant|Java Auto Updater|Java Auto Updater|Oracle Corporation|Adobe Creative Cloud|Adobe Creative Cloud|Adobe Inc.|Dolby Digital Plus Advanced Audio|Dolby Digital Plus Advanced Audio|Dolby Laboratories Inc|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|Android Studio|Android Studio|Google LLC|Python 3.10.5 pip Bootstrap (64-bit)|Python 3.10.5 pip Bootstrap (64-bit)|Python Software Foundation|Intel(R) SUR QC Software Asset Manager|Intel(R) SUR QC Software Asset Manager|Intel Corporation|CCleaner|CCleaner|Piriform|Lightshot-5.5.0.7|Lightshot-5.5.0.7|Skillbrains|TAP-Windows 9.24.2|TAP-Windows 9.24.2|OpenVPN Technologies, Inc.|Spybot - Search & Destroy|Spybot - Search & Destroy|Safer-Networking Ltd.|Python 3.10.5 Utility Scripts (64-bit)|Python 3.10.5 Utility Scripts (64-bit)|Python Software Foundation|Python 3.10.5 Test Suite (64-bit)|Python 3.10.5 Test Suite (64-bit)|Python Software Foundation|Python Launcher|Python Launcher|Python Software Foundation|OpenVPN 2.4.9-I601-Win10 |OpenVPN 2.4.9-I601-Win10 |OpenVPN Technologies, Inc.|SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|Samsung Printer Live Update|Samsung Printer Live Update|Samsung Electronics Co., Ltd.|Python 3.10.5 Tcl/Tk Support (64-bit)|Python 3.10.5 Tcl/Tk Support (64-bit)|Python Software Foundation|Intel® Hardware Accelerated Execution Manager|Intel® Hardware Accelerated Execution Manager|Intel Corporation|Xamarin Remoted iOS Simulator|Xamarin Remoted iOS Simulator|Xamarin|Astah Professional 9_0_0|Astah Professional 9_0_0|Change Vision, Inc.|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Macrium Reflect Free Edition|Macrium Reflect Free Edition|Paramount Software (UK) Ltd.|Python 3.10.5 Standard Library (64-bit)|Python 3.10.5 Standard Library (64-bit)|Python Software Foundation|Notepad++ (64-bit x64)|Notepad++ (64-bit x64)|Notepad++ Team",39363a57302b5a71346977697758423232586e2f3375516f61516f6e5252756969585a524b33666c6c586a4d6246466951455173745166517473587358587a4a7058463a352b5a7134376e2f316f526f6e52524b576a4d62464670664e342f7a4a705163,333a6b4f596a794d314b38764f6d744d574171526a752f4c3a576a31684f434d5737792f4c
06f78142-bc65-11ed-8366-00155d20030a,0a12378c-9835-4390-a1b9-4fcf016b0fbe,,Microsoft Windows 10 Pro,10.0.19045,,64 bits,,StellarProtect|StellarProtect|TXOne|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Team|Google Chrome|Google Chrome|Google LLC,363a576a316844792f74325a4e69384e693536715475524b755475524b755475522f61586171493a577849466b337165577156,333a6b4f596a794d314b387662336a752f4c3a576a316844792f4c
06f78142-bc65-11ed-8366-00155d20030a,0a92eeb2-1c7d-48f2-99b6-6852a07b92ea,,Microsoft Windows 11 Pro,10.0.22000,,64 bits,,"SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Adobe Acrobat (64-bit)|Adobe Acrobat (64-bit)|Adobe|Google Chrome|Google Chrome|Google LLC|Pacote de Driver do Windows - Lenovo Monitor  (12/26/2018 6.11.0.0)|Pacote de Driver do Windows - Lenovo Monitor  (12/26/2018 6.11.0.0)|Lenovo|HOTKEY|HOTKEY|Lenovo|Zscaler|Zscaler|Zscaler Inc.|WinRAR 5.91 (64-bit)|WinRAR 5.91 (64-bit)|win.rar GmbH|Dell Peripheral Manager|Dell Peripheral Manager|Dell Inc.|Intel® Optane™ Pinning Explorer Extensions|Intel® Optane™ Pinning Explorer Extensions|Intel Corporation|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Adobe Systems Incorporated|Mozilla Firefox (x64 pt-BR)|Mozilla Firefox (x64 pt-BR)|Mozilla|AMD WVR64|AMD WVR64|Advanced Micro Devices, Inc.|ProjectLibre|ProjectLibre|ProjectLibre|Dolby Audio X2 Windows API SDK|Dolby Audio X2 Windows API SDK|Dolby Laboratories, Inc.|Warsaw 2.25.0.72 64 bits|Warsaw 2.25.0.72 64 bits|Topaz|StellarProtect|StellarProtect|TXOne|Java Auto Updater|Java Auto Updater|Oracle Corporation|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Adobe Systems Incorporated|AMD Software|AMD Software|Advanced Micro Devices, Inc.|OpenVPN 2.4.7-I603 |OpenVPN 2.4.7-I603 |OpenVPN Technologies, Inc.|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|Branding64|Branding64|Advanced Micro Devices, Inc.|AnyDesk|AnyDesk|AnyDesk Software GmbH|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|Java 8 Update 221|Java 8 Update 221|Oracle Corporation|OEM Application Profile|OEM Application Profile|Advanced Micro Devices, Inc.|CCleaner|CCleaner|Piriform|Mozilla Maintenance Service|Mozilla Maintenance Service|Mozilla|Zscaler-Network-Adapter|Zscaler-Network-Adapter|Zscaler|UltraVnc|UltraVnc|uvnc bvba|AMD Settings|AMD Settings|Advanced Micro Devices, Inc.|Conexant SmartAudio|Conexant SmartAudio|Conexant Systems|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Team",34383a57695158505158684d44457847455479455457417146414d4641634b2f535053723359463046564765426f4f426f2b5158346151583431567a567a50515855563a5769516651524d44515462543252484b2f53505372335965325a2b516f615179,333a6b4f596a794d314b384568442f4f7464752f4c3a576a31394f2f4c
06f78142-bc65-11ed-8366-00155d20030a,0a92eeb2-1c7d-48f2-99b6-6852a07b92ea,,Microsoft Windows 11 Enterprise,10.0.22000,,64 bits,,"SAP GUI for Windows 7.30|SAP GUI for Windows 7.30|SAP|AgentInstall-x64_15_1|AgentInstall-x64_15_1|Symantec Corp.|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|Microsoft redistributable runtime DLLs VS2010 SP1 (x86)|SAP|Intel Driver && Support Assistant|Intel Driver && Support Assistant|Intel|Intel® Driver & Support Assistant|Intel® Driver & Support Assistant|Intel|Adobe Acrobat (64-bit)|Adobe Acrobat (64-bit)|Adobe|Google Chrome|Google Chrome|Google LLC|Pacote de Driver do Windows - Lenovo Monitor  (12/26/2018 6.11.0.0)|Pacote de Driver do Windows - Lenovo Monitor  (12/26/2018 6.11.0.0)|Lenovo|HOTKEY|HOTKEY|Lenovo|Zscaler|Zscaler|Zscaler Inc.|WinRAR 5.91 (64-bit)|WinRAR 5.91 (64-bit)|win.rar GmbH|Dell Peripheral Manager|Dell Peripheral Manager|Dell Inc.|Intel® Optane™ Pinning Explorer Extensions|Intel® Optane™ Pinning Explorer Extensions|Intel Corporation|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Microsoft Azure Information Protection Plugin For Adobe Acrobat Reader|Adobe Systems Incorporated|Mozilla Firefox (x64 pt-BR)|Mozilla Firefox (x64 pt-BR)|Mozilla|AMD WVR64|AMD WVR64|Advanced Micro Devices, Inc.|ProjectLibre|ProjectLibre|ProjectLibre|Dolby Audio X2 Windows API SDK|Dolby Audio X2 Windows API SDK|Dolby Laboratories, Inc.|Warsaw 2.25.0.72 64 bits|Warsaw 2.25.0.72 64 bits|Topaz|StellarProtect|StellarProtect|TXOne|Java Auto Updater|Java Auto Updater|Oracle Corporation|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Microsoft Azure Information Protection Plugin For Adobe Acrobat|Adobe Systems Incorporated|AMD Software|AMD Software|Advanced Micro Devices, Inc.|OpenVPN 2.4.7-I603 |OpenVPN 2.4.7-I603 |OpenVPN Technologies, Inc.|Adobe Refresh Manager|Adobe Refresh Manager|Adobe Systems Incorporated|Intel(R) Processor Graphics|Intel(R) Processor Graphics|Intel Corporation|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|Microsoft redistributable runtime DLLs VS2005 SP1(x86)|SAP|Cisco AnyConnect Secure Mobility Client |Cisco AnyConnect Secure Mobility Client |Cisco Systems, Inc.|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|Microsoft redistributable runtime DLLs VS2008 SP1(x86)|SAP AG|Branding64|Branding64|Advanced Micro Devices, Inc.|AnyDesk|AnyDesk|AnyDesk Software GmbH|Cisco AnyConnect Secure Mobility Client|Cisco AnyConnect Secure Mobility Client|Cisco Systems, Inc.|Java 8 Update 221|Java 8 Update 221|Oracle Corporation|OEM Application Profile|OEM Application Profile|Advanced Micro Devices, Inc.|CCleaner|CCleaner|Piriform|Mozilla Maintenance Service|Mozilla Maintenance Service|Mozilla|Zscaler-Network-Adapter|Zscaler-Network-Adapter|Zscaler|UltraVnc|UltraVnc|uvnc bvba|AMD Settings|AMD Settings|Advanced Micro Devices, Inc.|Conexant SmartAudio|Conexant SmartAudio|Conexant Systems|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Agent 2.4.0.0|OCS Inventory NG Team",34383a5731385158505158684d44457847455479455457417146414d4641634b2f535053723359463046564765426f4f426f2b5158346151583431567a567a505158493a574f516651524d44515462543252484b2f53505372335965325a2b516f615179,333a6b4f596a794d314b38524c434d5741716c2f4f7464752f4c3a576a3150654d572b4f2f4c
